"Id","SalePrice"
2850,270827.793362491
2851,215706.607944776
2852,225361.413825573
2853,248927.802937902
2854,139635.972977558
2855,199772.434247106
2856,198256.753637498
2857,185841.024774389
2858,201654.441452419
2859,124566.22056743
2860,130673.366623681
2861,134142.097872248
2862,202141.197784301
2863,123692.757762025
2864,246899.86885527
2865,146646.99704577
2866,143112.986286041
2867,103389.572259976
2868,100528.507065122
2869,109039.426950533
2870,139860.157573545
2871,101108.502430421
2872,57604.3456065902
2873,99437.7150070355
2874,128348.356413185
2875,118089.090819351
2876,155563.701383969
2877,130525.404231333
2878,183126.396932261
2879,143510.438928645
2880,103725.708705424
2881,147779.730784992
2882,179754.545383125
2883,197079.812407222
2884,236351.0698248
2885,185981.009930965
2886,244309.172398093
2887,91194.6359708654
2888,132249.296095778
2889,68401.6063677611
2890,85214.0766149528
2891,122767.390504212
2892,62295.7110810003
2893,88015.2456805831
2894,71993.1260539812
2895,292175.367566777
2896,259897.807778122
2897,225523.478002242
2898,155638.00459171
2899,207740.268512051
2900,161870.918714542
2901,207495.160985087
2902,180956.414383766
2903,305207.246532439
2904,324400.037140007
2905,89311.2573380761
2906,192712.698432472
2907,111735.024072118
2908,133473.907792072
2909,161467.079210223
2910,79310.2109806171
2911,87435.6630137535
2912,159120.233156904
2913,78897.0459300925
2914,80122.1374236197
2915,84227.9082197398
2916,82111.116423319
2917,167481.769303132
2918,122815.430441734
2919,212021.007004512
